ID,Category,Subcategory,Shade_Name,Hex_Code,Recommended_Surface,Mood_And_Description
SHADE-0146,Most Searched: Living Room,Earthy Sages & Olive Greens,Crisp Thyme,#8BAD88,Accent & Main Walls,Earthy Sages & Olive Greens tone curated for optimal interior/exterior depth and light reflectance.
SHADE-0147,Most Searched: Living Room,Earthy Sages & Olive Greens,Muted Evergreen,#A6A19B,Accent & Main Walls,Earthy Sages & Olive Greens tone curated for optimal interior/exterior depth and light reflectance.
SHADE-0148,Most Searched: Living Room,Earthy Sages & Olive Greens,Botanical Fog,#94A99A,Accent & Main Walls,Earthy Sages & Olive Greens tone curated for optimal interior/exterior depth and light reflectance.
SHADE-0149,Most Searched: Living Room,Earthy Sages & Olive Greens,Herbaceous Green,#8EA08E,Accent & Main Walls,Earthy Sages & Olive Greens tone curated for optimal interior/exterior depth and light reflectance.
SHADE-0150,Most Searched: Living Room,Earthy Sages & Olive Greens,Tuscan Olive,#A8A49F,Accent & Main Walls,Earthy Sages & Olive Greens tone curated for optimal interior/exterior depth and light reflectance.
SHADE-0151,Most Searched: Living Room,Soft Coastal & Mineral Blues,Dusty Denim,#9BAFBD,Feature Walls & Accents,Soft Coastal & Mineral Blues tone curated for optimal interior/exterior depth and light reflectance.
SHADE-0152,Most Searched: Living Room,Soft Coastal & Mineral Blues,Oxford Fog,#8D9AA1,Feature Walls & Accents,Soft Coastal & Mineral Blues tone curated for optimal interior/exterior depth and light reflectance.
SHADE-0153,Most Searched: Living Room,Soft Coastal & Mineral Blues,Mineral Blue,#91A0A9,Feature Walls & Accents,Soft Coastal & Mineral Blues tone curated for optimal interior/exterior depth and light reflectance.
SHADE-0154,Most Searched: Living Room,Soft Coastal & Mineral Blues,Morning Mist Blue,#8F9DA5,Feature Walls & Accents,Soft Coastal & Mineral Blues tone curated for optimal interior/exterior depth and light reflectance.
SHADE-0155,Most Searched: Living Room,Soft Coastal & Mineral Blues,Wedgewood Haze,#8791B8,Feature Walls & Accents,Soft Coastal & Mineral Blues tone curated for optimal interior/exterior depth and light reflectance.
SHADE-0156,Most Searched: Living Room,Soft Coastal & Mineral Blues,Coastal Twilight,#9C9FBF,Feature Walls & Accents,Soft Coastal & Mineral Blues tone curated for optimal interior/exterior depth and light reflectance.
SHADE-0157,Most Searched: Living Room,Soft Coastal & Mineral Blues,Cadet Blue,#9899B7,Feature Walls & Accents,Soft Coastal & Mineral Blues tone curated for optimal interior/exterior depth and light reflectance.
SHADE-0158,Most Searched: Living Room,Soft Coastal & Mineral Blues,French Sky,#7DA5A4,Feature Walls & Accents,Soft Coastal & Mineral Blues tone curated for optimal interior/exterior depth and light reflectance.
SHADE-0159,Most Searched: Living Room,Soft Coastal & Mineral Blues,Nordic Frost,#7C92A2,Feature Walls & Accents,Soft Coastal & Mineral Blues tone curated for optimal interior/exterior depth and light reflectance.
SHADE-0160,Most Searched: Living Room,Soft Coastal & Mineral Blues,Duck Egg Haze,#99ACB9,Feature Walls & Accents,Soft Coastal & Mineral Blues tone curated for optimal interior/exterior depth and light reflectance.
SHADE-0161,Most Searched: Living Room,Soft Coastal & Mineral Blues,Dusty Periwinkle,#7BA2A0,Feature Walls & Accents,Soft Coastal & Mineral Blues tone curated for optimal interior/exterior depth and light reflectance.
SHADE-0162,Most Searched: Living Room,Soft Coastal & Mineral Blues,Indigo Wash,#829BAE,Feature Walls & Accents,Soft Coastal & Mineral Blues tone curated for optimal interior/exterior depth and light reflectance.
SHADE-0163,Most Searched: Living Room,Soft Coastal & Mineral Blues,Sea Salt Blue,#8994BC,Feature Walls & Accents,Soft Coastal & Mineral Blues tone curated for optimal interior/exterior depth and light reflectance.
SHADE-0164,Most Searched: Living Room,Soft Coastal & Mineral Blues,Gray Cashmere Blue,#9696B3,Feature Walls & Accents,Soft Coastal & Mineral Blues tone curated for optimal interior/exterior depth and light reflectance.
SHADE-0165,Most Searched: Living Room,Soft Coastal & Mineral Blues,Harbor Fog,#8EADA3,Feature Walls & Accents,Soft Coastal & Mineral Blues tone curated for optimal interior/exterior depth and light reflectance.
SHADE-0166,Most Searched: Living Room,Soft Coastal & Mineral Blues,Blue Shadow,#81ABAC,Feature Walls & Accents,Soft Coastal & Mineral Blues tone curated for optimal interior/exterior depth and light reflectance.
SHADE-0167,Most Searched: Living Room,Soft Coastal & Mineral Blues,Faded Slate,#99ACB9,Feature Walls & Accents,Soft Coastal & Mineral Blues tone curated for optimal interior/exterior depth and light reflectance.
SHADE-0168,Most Searched: Living Room,Soft Coastal & Mineral Blues,Storm Cloud Pale,#9290AB,Feature Walls & Accents,Soft Coastal & Mineral Blues tone curated for optimal interior/exterior depth and light reflectance.
SHADE-0169,Most Searched: Living Room,Soft Coastal & Mineral Blues,Sky Dusk,#9696B3,Feature Walls & Accents,Soft Coastal & Mineral Blues tone curated for optimal interior/exterior depth and light reflectance.
SHADE-0170,Most Searched: Living Room,Soft Coastal & Mineral Blues,Bleached Indigo,#7DA5A4,Feature Walls & Accents,Soft Coastal & Mineral Blues tone curated for optimal interior/exterior depth and light reflectance.
SHADE-0171,Most Searched: Living Room,Soft Coastal & Mineral Blues,Airy Chambray,#9BAFBD,Feature Walls & Accents,Soft Coastal & Mineral Blues tone curated for optimal interior/exterior depth and light reflectance.
SHADE-0172,Most Searched: Living Room,Soft Coastal & Mineral Blues,Glacier Blue,#7BA2A0,Feature Walls & Accents,Soft Coastal & Mineral Blues tone curated for optimal interior/exterior depth and light reflectance.
SHADE-0173,Most Searched: Living Room,Soft Coastal & Mineral Blues,Seafarer Gray,#9899B7,Feature Walls & Accents,Soft Coastal & Mineral Blues tone curated for optimal interior/exterior depth and light reflectance.
SHADE-0174,Most Searched: Living Room,Soft Coastal & Mineral Blues,Misty Pacific,#8B97C0,Feature Walls & Accents,Soft Coastal & Mineral Blues tone curated for optimal interior/exterior depth and light reflectance.
SHADE-0175,Most Searched: Living Room,Soft Coastal & Mineral Blues,Nautical Linen,#829BAE,Feature Walls & Accents,Soft Coastal & Mineral Blues tone curated for optimal interior/exterior depth and light reflectance.
SHADE-0176,Most Searched: Living Room,Soft Coastal & Mineral Blues,Breezy Teal,#97A9B5,Feature Walls & Accents,Soft Coastal & Mineral Blues tone curated for optimal interior/exterior depth and light reflectance.
SHADE-0177,Most Searched: Living Room,Soft Coastal & Mineral Blues,Ocean Pebble,#7FA8A8,Feature Walls & Accents,Soft Coastal & Mineral Blues tone curated for optimal interior/exterior depth and light reflectance.
SHADE-0178,Most Searched: Living Room,Soft Coastal & Mineral Blues,Chalky Azure,#9BAFBD,Feature Walls & Accents,Soft Coastal & Mineral Blues tone curated for optimal interior/exterior depth and light reflectance.
SHADE-0179,Most Searched: Living Room,Soft Coastal & Mineral Blues,Cape Cod Fog,#9BAFBD,Feature Walls & Accents,Soft Coastal & Mineral Blues tone curated for optimal interior/exterior depth and light reflectance.
SHADE-0180,Most Searched: Living Room,Soft Coastal & Mineral Blues,Sailcloth Blue,#849EB2,Feature Walls & Accents,Soft Coastal & Mineral Blues tone curated for optimal interior/exterior depth and light reflectance.
SHADE-0181,Most Searched: Living Room,Soft Coastal & Mineral Blues,Whale Haze,#85B1B4,Feature Walls & Accents,Soft Coastal & Mineral Blues tone curated for optimal interior/exterior depth and light reflectance.
SHADE-0182,Most Searched: Living Room,Soft Coastal & Mineral Blues,Muted Marine,#8EADA3,Feature Walls & Accents,Soft Coastal & Mineral Blues tone curated for optimal interior/exterior depth and light reflectance.
SHADE-0183,Most Searched: Living Room,Soft Coastal & Mineral Blues,Quiet Cove,#9290AB,Feature Walls & Accents,Soft Coastal & Mineral Blues tone curated for optimal interior/exterior depth and light reflectance.
SHADE-0184,Most Searched: Living Room,Soft Coastal & Mineral Blues,Smoky Sky,#9A9CBB,Feature Walls & Accents,Soft Coastal & Mineral Blues tone curated for optimal interior/exterior depth and light reflectance.
SHADE-0185,Most Searched: Living Room,Soft Coastal & Mineral Blues,Atlantic Mist,#97A9B5,Feature Walls & Accents,Soft Coastal & Mineral Blues tone curated for optimal interior/exterior depth and light reflectance.
SHADE-0186,Most Searched: Living Room,Soft Coastal & Mineral Blues,Pale Nautical,#8F9DA5,Feature Walls & Accents,Soft Coastal & Mineral Blues tone curated for optimal interior/exterior depth and light reflectance.
SHADE-0187,Most Searched: Living Room,Soft Coastal & Mineral Blues,Slate Twilight,#88A4BA,Feature Walls & Accents,Soft Coastal & Mineral Blues tone curated for optimal interior/exterior depth and light reflectance.
SHADE-0188,Most Searched: Living Room,Soft Coastal & Mineral Blues,Vintage Bluebell,#9899B7,Feature Walls & Accents,Soft Coastal & Mineral Blues tone curated for optimal interior/exterior depth and light reflectance.
SHADE-0189,Most Searched: Living Room,Soft Coastal & Mineral Blues,Opal Frost,#8B97C0,Feature Walls & Accents,Soft Coastal & Mineral Blues tone curated for optimal interior/exterior depth and light reflectance.
SHADE-0190,Most Searched: Living Room,Soft Coastal & Mineral Blues,Soft Cerulean,#7DA5A4,Feature Walls & Accents,Soft Coastal & Mineral Blues tone curated for optimal interior/exterior depth and light reflectance.
SHADE-0191,Most Searched: Living Room,Soft Coastal & Mineral Blues,Denim Shrew,#9BAFBD,Feature Walls & Accents,Soft Coastal & Mineral Blues tone curated for optimal interior/exterior depth and light reflectance.
SHADE-0192,Most Searched: Living Room,Soft Coastal & Mineral Blues,Lagoon Mist,#9C9FBF,Feature Walls & Accents,Soft Coastal & Mineral Blues tone curated for optimal interior/exterior depth and light reflectance.
SHADE-0193,Most Searched: Living Room,Soft Coastal & Mineral Blues,Silver Lake,#99ACB9,Feature Walls & Accents,Soft Coastal & Mineral Blues tone curated for optimal interior/exterior depth and light reflectance.
SHADE-0194,Most Searched: Living Room,Soft Coastal & Mineral Blues,Steel Horizon,#8791B8,Feature Walls & Accents,Soft Coastal & Mineral Blues tone curated for optimal interior/exterior depth and light reflectance.
SHADE-0195,Most Searched: Living Room,Soft Coastal & Mineral Blues,Maritime Mist,#8CAA9F,Feature Walls & Accents,Soft Coastal & Mineral Blues tone curated for optimal interior/exterior depth and light reflectance.
SHADE-0196,Most Searched: Living Room,Soft Coastal & Mineral Blues,Coastal Vapor,#83AEB0,Feature Walls & Accents,Soft Coastal & Mineral Blues tone curated for optimal interior/exterior depth and light reflectance.
SHADE-0197,Most Searched: Living Room,Soft Coastal & Mineral Blues,Faded Regatta,#849EB2,Feature Walls & Accents,Soft Coastal & Mineral Blues tone curated for optimal interior/exterior depth and light reflectance.
SHADE-0198,Most Searched: Living Room,Soft Coastal & Mineral Blues,Skyline Gray,#8B97C0,Feature Walls & Accents,Soft Coastal & Mineral Blues tone curated for optimal interior/exterior depth and light reflectance.
SHADE-0199,Most Searched: Living Room,Soft Coastal & Mineral Blues,Blue Heron,#95A6B1,Feature Walls & Accents,Soft Coastal & Mineral Blues tone curated for optimal interior/exterior depth and light reflectance.
SHADE-0200,Most Searched: Living Room,Soft Coastal & Mineral Blues,Anchor Fog,#97A9B5,Feature Walls & Accents,Soft Coastal & Mineral Blues tone curated for optimal interior/exterior depth and light reflectance.
SHADE-0201,Most Searched: Living Room,Soft Coastal & Mineral Blues,Washed Cobalt,#8AA7BE,Feature Walls & Accents,Soft Coastal & Mineral Blues tone curated for optimal interior/exterior depth and light reflectance.
SHADE-0202,Most Searched: Living Room,Soft Coastal & Mineral Blues,Pale Horizon,#8791B8,Feature Walls & Accents,Soft Coastal & Mineral Blues tone curated for optimal interior/exterior depth and light reflectance.
SHADE-0203,Most Searched: Living Room,Soft Coastal & Mineral Blues,Seaside Breeze,#99ACB9,Feature Walls & Accents,Soft Coastal & Mineral Blues tone curated for optimal interior/exterior depth and light reflectance.
SHADE-0204,Most Searched: Living Room,Soft Coastal & Mineral Blues,Faded Sapphire,#86A1B6,Feature Walls & Accents,Soft Coastal & Mineral Blues tone curated for optimal interior/exterior depth and light reflectance.
SHADE-0205,Most Searched: Living Room,Soft Coastal & Mineral Blues,Tidewater Blue,#9BAFBD,Feature Walls & Accents,Soft Coastal & Mineral Blues tone curated for optimal interior/exterior depth and light reflectance.
SHADE-0206,Most Searched: Living Room,Soft Coastal & Mineral Blues,Nordic Haze,#8F9DA5,Feature Walls & Accents,Soft Coastal & Mineral Blues tone curated for optimal interior/exterior depth and light reflectance.
SHADE-0207,Most Searched: Living Room,Soft Coastal & Mineral Blues,Pale Aqua Dust,#97A9B5,Feature Walls & Accents,Soft Coastal & Mineral Blues tone curated for optimal interior/exterior depth and light reflectance.
SHADE-0208,Most Searched: Living Room,Soft Coastal & Mineral Blues,Marine Wool,#7FA8A8,Feature Walls & Accents,Soft Coastal & Mineral Blues tone curated for optimal interior/exterior depth and light reflectance.
SHADE-0209,Most Searched: Living Room,Soft Coastal & Mineral Blues,Morning Tides,#8994BC,Feature Walls & Accents,Soft Coastal & Mineral Blues tone curated for optimal interior/exterior depth and light reflectance.
SHADE-0210,Most Searched: Living Room,Soft Coastal & Mineral Blues,Muted Ice Blue,#90B0A7,Feature Walls & Accents,Soft Coastal & Mineral Blues tone curated for optimal interior/exterior depth and light reflectance.
SHADE-0211,Most Searched: Living Room,Soft Coastal & Mineral Blues,Cloudburst Pale,#88A4BA,Feature Walls & Accents,Soft Coastal & Mineral Blues tone curated for optimal interior/exterior depth and light reflectance.
SHADE-0212,Most Searched: Living Room,Soft Coastal & Mineral Blues,Harbor Dusk,#7DA5A4,Feature Walls & Accents,Soft Coastal & Mineral Blues tone curated for optimal interior/exterior depth and light reflectance.
SHADE-0213,Most Searched: Living Room,Soft Coastal & Mineral Blues,Slate Mist,#7A8F9E,Feature Walls & Accents,Soft Coastal & Mineral Blues tone curated for optimal interior/exterior depth and light reflectance.
SHADE-0214,Most Searched: Living Room,Soft Coastal & Mineral Blues,Cerulean Ash,#7DA5A4,Feature Walls & Accents,Soft Coastal & Mineral Blues tone curated for optimal interior/exterior depth and light reflectance.
SHADE-0215,Most Searched: Living Room,Soft Coastal & Mineral Blues,Arctic Foam,#9BAFBD,Feature Walls & Accents,Soft Coastal & Mineral Blues tone curated for optimal interior/exterior depth and light reflectance.
SHADE-0216,Most Searched: Living Room,Soft Coastal & Mineral Blues,Blue Muslin,#9899B7,Feature Walls & Accents,Soft Coastal & Mineral Blues tone curated for optimal interior/exterior depth and light reflectance.
SHADE-0217,Most Searched: Living Room,Soft Coastal & Mineral Blues,Windy Shore,#9A9CBB,Feature Walls & Accents,Soft Coastal & Mineral Blues tone curated for optimal interior/exterior depth and light reflectance.
SHADE-0218,Most Searched: Living Room,Soft Coastal & Mineral Blues,Distant Mountain,#81ABAC,Feature Walls & Accents,Soft Coastal & Mineral Blues tone curated for optimal interior/exterior depth and light reflectance.
SHADE-0219,Most Searched: Living Room,Soft Coastal & Mineral Blues,Dusk Blue,#91A0A9,Feature Walls & Accents,Soft Coastal & Mineral Blues tone curated for optimal interior/exterior depth and light reflectance.
SHADE-0220,Most Searched: Living Room,Soft Coastal & Mineral Blues,Smoky Topaz,#829BAE,Feature Walls & Accents,Soft Coastal & Mineral Blues tone curated for optimal interior/exterior depth and light reflectance.
